user_id,track_id,play_count
User_92,Track_41,10
User_191,Track_742,7
User_176,Track_153,13
User_46,Track_176,2
User_110,Track_690,8
User_42,Track_125,30
User_121,Track_671,27
User_166,Track_192,8
User_104,Track_382,30
User_132,Track_285,16
User_200,Track_231,28
User_114,Track_335,14
User_40,Track_641,10
User_19,Track_692,6
User_130,Track_255,18
User_185,Track_546,4
User_170,Track_319,5
User_42,Track_131,12
User_177,Track_93,19
User_102,Track_739,8
User_172,Track_248,8
User_7,Track_266,14
User_29,Track_261,11
User_43,Track_644,8
User_166,Track_667,5
User_42,Track_49,17
User_72,Track_114,18
User_73,Track_419,4
User_24,Track_692,9
User_72,Track_357,39
User_196,Track_604,20
User_70,Track_60,15
User_194,Track_169,9
User_11,Track_698,10
User_92,Track_255,19
User_159,Track_372,31
User_176,Track_238,2
User_200,Track_113,16
User_49,Track_291,1
User_3,Track_739,29
User_55,Track_690,7
User_12,Track_543,30
User_59,Track_273,2
User_55,Track_75,29
User_115,Track_261,33
User_162,Track_53,10
User_63,Track_70,8
User_106,Track_276,10
User_13,Track_415,3
User_53,Track_687,20
User_115,Track_566,4
User_180,Track_300,43
User_37,Track_207,15
User_24,Track_106,12
User_136,Track_582,15
User_156,Track_287,31
User_2,Track_638,4
User_20,Track_349,14
User_47,Track_155,20
User_172,Track_601,7
User_160,Track_540,9
User_22,Track_381,16
User_22,Track_106,22
User_164,Track_738,20
User_84,Track_167,10
User_54,Track_647,44
User_133,Track_735,8
User_79,Track_738,10
User_45,Track_118,17
User_121,Track_339,10
User_107,Track_3,14
User_182,Track_528,2
User_96,Track_64,5
User_90,Track_63,16
User_167,Track_704,13
User_197,Track_273,34
User_70,Track_337,5
User_160,Track_133,20
User_100,Track_71,7
User_50,Track_721,17
User_180,Track_339,10
User_88,Track_716,21
User_161,Track_541,6
User_171,Track_84,12
User_181,Track_761,8
User_79,Track_148,19
User_70,Track_215,12
User_127,Track_118,9
User_199,Track_142,23
User_159,Track_183,13
User_19,Track_826,2
User_133,Track_603,3
User_197,Track_405,26
User_88,Track_366,10
User_92,Track_90,2
User_75,Track_2,11
User_10,Track_101,7
User_184,Track_707,13
User_164,Track_402,7
User_3,Track_494,10
User_184,Track_291,10
User_81,Track_186,20
User_174,Track_294,14
User_194,Track_104,14
User_12,Track_257,18
User_22,Track_298,13
User_68,Track_101,20
User_141,Track_645,11
User_86,Track_93,15
User_139,Track_746,4
User_27,Track_561,21
User_163,Track_336,6
User_111,Track_348,41
User_2,Track_90,8
User_113,Track_459,16
User_177,Track_379,9
User_12,Track_628,10
User_119,Track_625,47
User_101,Track_450,1
User_197,Track_674,25
User_120,Track_284,10
User_106,Track_30,13
User_166,Track_54,4
User_191,Track_628,13
User_176,Track_355,16
User_62,Track_373,39
User_53,Track_394,11
User_85,Track_187,11
User_64,Track_618,13
User_88,Track_361,18
User_131,Track_169,6
User_136,Track_329,10
User_189,Track_483,23
User_56,Track_96,28
User_113,Track_610,37
User_75,Track_749,13
User_16,Track_51,31
User_35,Track_206,10
User_82,Track_388,46
User_168,Track_541,1
User_31,Track_605,4
User_38,Track_295,13
User_115,Track_741,32
User_12,Track_63,10
User_59,Track_66,12
User_113,Track_471,13
User_192,Track_364,10
User_132,Track_94,39
User_111,Track_701,1
User_148,Track_427,2
User_38,Track_664,1
User_182,Track_685,8
User_157,Track_237,6
User_187,Track_41,5
User_148,Track_193,1
User_1,Track_187,13
User_147,Track_734,33
User_75,Track_385,19
User_127,Track_342,6
User_187,Track_285,6
User_32,Track_714,9
User_87,Track_381,17
User_159,Track_176,12
User_10,Track_638,9
User_5,Track_285,14
User_66,Track_11,8
User_130,Track_273,8
User_186,Track_62,8
User_4,Track_605,16
User_74,Track_605,8
User_99,Track_605,14
User_109,Track_454,1
User_24,Track_246,20
User_115,Track_259,44
User_177,Track_329,12
User_32,Track_224,14
User_32,Track_145,14
User_104,Track_752,7
User_23,Track_736,16
User_188,Track_620,7
User_167,Track_316,10
User_30,Track_690,8
User_20,Track_633,2
User_169,Track_618,3
User_74,Track_553,4
User_107,Track_339,3
User_41,Track_497,7
User_9,Track_319,9
User_151,Track_659,9
User_164,Track_291,8
User_54,Track_98,2
User_113,Track_667,21
User_10,Track_447,7
User_14,Track_603,5
User_110,Track_165,16
User_118,Track_6,8
User_139,Track_705,5
User_183,Track_249,14
User_110,Track_364,17
User_99,Track_60,19
User_179,Track_246,19
User_117,Track_253,8
User_30,Track_132,4
User_70,Track_183,39
User_89,Track_324,2
User_103,Track_707,6
User_193,Track_438,14
User_99,Track_285,28
User_138,Track_41,18
User_87,Track_256,8
User_147,Track_285,9
User_109,Track_508,14
User_140,Track_296,16
User_60,Track_169,39
User_129,Track_332,19
User_46,Track_294,7
User_84,Track_257,16
User_193,Track_212,9
User_138,Track_148,37
User_79,Track_144,22
User_129,Track_705,2
User_70,Track_86,22
User_172,Track_636,30
User_107,Track_21,9
User_190,Track_129,8
User_102,Track_159,8
User_5,Track_361,44
User_65,Track_482,13
User_71,Track_450,4
User_161,Track_118,14
User_63,Track_751,1
User_36,Track_451,8
User_94,Track_648,5
User_116,Track_726,3
User_56,Track_376,10
User_89,Track_151,23
User_198,Track_64,28
User_4,Track_291,20
User_198,Track_447,13
User_195,Track_436,1
User_157,Track_486,21
User_93,Track_689,13
User_52,Track_292,5
User_152,Track_190,6
User_179,Track_294,7
User_179,Track_565,1
User_61,Track_645,9
User_96,Track_289,12
User_23,Track_493,12
User_86,Track_406,16
User_92,Track_636,18
User_31,Track_282,4
User_149,Track_435,12
User_18,Track_716,9
User_169,Track_506,14
User_56,Track_762,9
User_144,Track_74,18
User_7,Track_344,36
User_92,Track_84,1
User_3,Track_681,18
User_113,Track_55,17
User_19,Track_203,7
User_61,Track_269,17
User_81,Track_243,12
User_197,Track_366,5
User_199,Track_214,8
User_149,Track_355,19
User_61,Track_336,7
User_47,Track_137,6
User_157,Track_292,6
User_159,Track_328,7
User_60,Track_270,12
User_158,Track_147,20
User_68,Track_370,16
User_183,Track_275,15
User_61,Track_283,11
User_44,Track_244,10
User_5,Track_171,45
User_40,Track_427,6
User_80,Track_71,36
User_175,Track_106,15
User_81,Track_862,13
User_46,Track_679,1
User_66,Track_117,10
User_30,Track_634,6
User_32,Track_636,13
User_182,Track_281,5
User_29,Track_738,14
User_21,Track_276,25
User_107,Track_62,20
User_2,Track_7,20
User_81,Track_197,18
User_47,Track_637,17
User_131,Track_716,5
User_152,Track_137,15
User_186,Track_352,24
User_88,Track_251,7
User_121,Track_559,7
User_195,Track_626,4
User_101,Track_722,15
User_155,Track_241,12
User_91,Track_361,12
User_10,Track_341,1
User_29,Track_242,1
User_94,Track_249,31
User_157,Track_425,9
User_154,Track_216,10
User_187,Track_742,4
User_105,Track_561,5
User_122,Track_366,12
User_130,Track_74,7
User_146,Track_444,22
User_112,Track_329,16
User_198,Track_245,18
User_78,Track_245,16
User_119,Track_586,11
User_103,Track_460,17
User_131,Track_133,33
User_151,Track_412,5
User_21,Track_355,8
User_97,Track_108,11
User_131,Track_702,11
User_173,Track_69,10
User_75,Track_561,1
User_145,Track_187,34
User_44,Track_732,16
User_138,Track_707,17
User_158,Track_341,19
User_104,Track_632,4
User_49,Track_357,11
User_2,Track_209,41
User_189,Track_261,29
User_113,Track_29,35
User_123,Track_66,9
User_161,Track_448,11
User_168,Track_106,21
User_121,Track_195,11
User_6,Track_287,24
User_92,Track_340,12
User_33,Track_444,10
User_98,Track_444,26
User_126,Track_201,37
User_145,Track_96,18
User_110,Track_281,37
User_104,Track_553,2
User_110,Track_341,7
User_119,Track_54,15
User_167,Track_645,13
User_35,Track_1,5
User_121,Track_593,13
User_129,Track_285,11
User_166,Track_128,20
User_180,Track_220,11
User_39,Track_162,16
User_119,Track_683,8
User_139,Track_176,13
User_63,Track_741,15
User_80,Track_157,13
User_12,Track_222,40
User_175,Track_632,15
User_22,Track_215,18
User_14,Track_742,10
User_200,Track_694,6
User_11,Track_235,8
User_73,Track_341,11
User_26,Track_407,14
User_131,Track_288,31
User_158,Track_366,13
User_152,Track_84,6
User_26,Track_223,26
User_45,Track_102,33
User_85,Track_250,14
User_25,Track_30,3
User_142,Track_705,4
User_134,Track_19,8
User_12,Track_187,25
User_63,Track_594,9
User_191,Track_338,11
User_49,Track_146,3
User_41,Track_289,12
User_53,Track_314,9
User_185,Track_54,24
User_168,Track_448,9
User_48,Track_25,24
User_191,Track_209,11
User_128,Track_213,27
User_141,Track_405,18
User_171,Track_20,15
User_138,Track_240,9
User_157,Track_298,26
User_26,Track_393,15
User_139,Track_574,5
User_16,Track_72,27
User_197,Track_97,3
User_193,Track_541,1
User_129,Track_508,6
User_97,Track_739,12
User_29,Track_482,21
User_132,Track_23,7
User_84,Track_184,7
User_107,Track_174,22
User_172,Track_335,2
User_21,Track_361,8
User_18,Track_635,3
User_36,Track_294,7
User_17,Track_683,4
User_103,Track_392,6
User_72,Track_318,7
User_136,Track_334,26
User_21,Track_192,10
User_30,Track_701,20
User_90,Track_274,11
User_9,Track_761,15
User_57,Track_104,3
User_159,Track_92,11
User_99,Track_331,26
User_91,Track_414,17
User_180,Track_268,9
User_108,Track_394,12
User_16,Track_317,19
User_25,Track_427,3
User_158,Track_663,20
User_155,Track_601,7
User_147,Track_1,11
User_80,Track_727,7
User_85,Track_449,14
User_13,Track_228,21
User_197,Track_368,1
User_94,Track_547,16
User_70,Track_694,2
User_79,Track_210,18
User_51,Track_741,11
User_188,Track_474,1
User_10,Track_118,26
User_151,Track_26,16
User_123,Track_111,17
User_19,Track_742,6
User_63,Track_228,13
User_68,Track_717,17
User_74,Track_187,39
User_198,Track_419,17
User_80,Track_324,9
User_97,Track_279,32
User_63,Track_100,17
User_146,Track_281,24
User_177,Track_694,34
User_197,Track_688,14
User_152,Track_22,21
User_130,Track_307,7
User_110,Track_585,1
User_85,Track_50,9
User_28,Track_735,5
User_105,Track_265,13
User_181,Track_493,8
User_118,Track_704,45
User_88,Track_721,13
User_195,Track_171,21
User_16,Track_337,8
User_158,Track_582,6
User_26,Track_731,3
User_51,Track_451,13
User_49,Track_355,31
User_180,Track_644,9
User_200,Track_746,8
User_132,Track_368,12
User_4,Track_536,17
User_111,Track_511,10
User_2,Track_196,8
User_156,Track_92,34
User_176,Track_284,10
User_5,Track_314,11
User_79,Track_604,13
User_55,Track_479,22
User_185,Track_159,45
User_4,Track_193,4
User_150,Track_205,13
User_81,Track_705,12
User_191,Track_741,14
User_107,Track_232,11
User_57,Track_204,33
User_89,Track_582,4
User_140,Track_75,27
User_62,Track_22,28
User_166,Track_26,3
User_122,Track_322,21
User_150,Track_101,6
User_188,Track_698,4
User_66,Track_76,4
User_49,Track_211,19
User_176,Track_152,10
User_49,Track_547,30
User_77,Track_90,5
User_89,Track_210,13
User_76,Track_394,10
User_16,Track_133,24
User_142,Track_408,3
User_102,Track_663,12
User_33,Track_102,9
User_160,Track_712,9
User_197,Track_185,9
User_116,Track_224,10
User_11,Track_76,2
User_41,Track_343,11
User_99,Track_151,45
User_14,Track_757,4
User_38,Track_577,7
User_185,Track_64,22
User_6,Track_385,18
User_65,Track_10,9
User_61,Track_266,9
User_95,Track_157,8
User_136,Track_395,12
User_74,Track_54,21
User_191,Track_407,23
User_175,Track_142,41
User_89,Track_296,9
User_77,Track_331,12
User_188,Track_521,3
User_189,Track_321,30
User_199,Track_53,28
User_10,Track_152,1
User_119,Track_339,2
User_199,Track_403,1
User_22,Track_431,2
User_166,Track_497,21
User_37,Track_169,6
User_26,Track_141,4
User_182,Track_298,13
User_114,Track_559,9
User_143,Track_704,50
User_90,Track_270,5
User_39,Track_533,1
User_128,Track_685,17
User_66,Track_394,14
User_161,Track_51,34
User_117,Track_712,18
User_174,Track_445,10
User_119,Track_374,7
User_129,Track_74,11
User_18,Track_101,24
User_4,Track_749,3
User_177,Track_510,8
User_186,Track_77,16
User_96,Track_215,23
User_6,Track_304,5
User_161,Track_109,14
User_189,Track_95,4
User_162,Track_438,4
User_141,Track_206,15
User_63,Track_525,41
User_114,Track_686,16
User_124,Track_57,7
User_59,Track_686,4
User_176,Track_187,30
User_174,Track_93,19
User_64,Track_349,29
User_81,Track_740,1
User_76,Track_180,18
User_179,Track_213,18
User_110,Track_63,11
User_185,Track_442,3
User_47,Track_193,7
User_22,Track_701,3
User_157,Track_43,5
User_5,Track_215,13
User_42,Track_195,9
User_82,Track_247,9
User_88,Track_685,14
User_151,Track_321,13
User_47,Track_524,21
User_147,Track_211,15
User_35,Track_569,32
User_27,Track_356,26
User_162,Track_364,3
User_142,Track_104,10
User_70,Track_202,6
User_4,Track_598,20
User_157,Track_742,2
User_96,Track_186,24
User_5,Track_561,13
User_44,Track_359,4
User_61,Track_176,7
User_71,Track_307,7
User_40,Track_133,44
User_83,Track_715,7
User_110,Track_81,29
User_9,Track_206,10
User_189,Track_331,9
User_196,Track_289,3
User_147,Track_208,5
User_1,Track_329,3
User_4,Track_241,34
User_148,Track_675,9
User_5,Track_707,30
User_80,Track_445,10
User_110,Track_209,36
User_139,Track_244,14
User_177,Track_621,21
User_37,Track_715,8
User_197,Track_411,14
User_105,Track_249,8
User_42,Track_85,21
User_146,Track_633,6
User_131,Track_58,6
User_40,Track_732,8
User_88,Track_740,7
User_24,Track_74,32
User_66,Track_383,18
User_147,Track_297,18
User_166,Track_155,8
User_104,Track_683,8
User_57,Track_621,26
User_21,Track_138,3
User_122,Track_212,15
User_148,Track_127,14
User_132,Track_90,5
User_154,Track_542,15
User_160,Track_752,11
User_137,Track_380,42
User_114,Track_511,7
User_28,Track_273,8
User_164,Track_275,11
User_139,Track_400,15
User_183,Track_471,16
User_148,Track_136,3
User_112,Track_214,19
User_80,Track_228,20
User_79,Track_495,7
User_171,Track_86,33
User_148,Track_736,12
User_94,Track_443,8
User_163,Track_53,10
User_108,Track_472,5
User_111,Track_59,12
User_187,Track_84,9
User_68,Track_359,23
User_192,Track_50,11
User_8,Track_494,1
User_125,Track_732,14
User_77,Track_685,4
User_141,Track_298,39
User_120,Track_734,7
User_166,Track_49,14
User_136,Track_694,3
User_73,Track_415,10
User_119,Track_393,8
User_32,Track_484,1
User_67,Track_330,21
User_160,Track_632,7
User_129,Track_222,19
User_12,Track_782,21
User_160,Track_253,34
User_67,Track_209,31
User_177,Track_7,21
User_198,Track_763,17
User_141,Track_464,5
User_178,Track_477,20
User_99,Track_213,10
User_19,Track_570,11
User_34,Track_230,1
User_45,Track_731,26
User_36,Track_731,3
User_138,Track_457,8
User_17,Track_113,1
User_113,Track_100,14
User_107,Track_645,39
User_84,Track_465,3
User_153,Track_749,1
User_90,Track_82,11
User_148,Track_694,19
User_132,Track_629,1
User_76,Track_161,8
User_134,Track_104,11
User_84,Track_395,6
User_156,Track_294,13
User_79,Track_506,12
User_116,Track_339,6
User_187,Track_189,18
User_99,Track_443,4
User_188,Track_689,18
User_26,Track_240,25
User_193,Track_41,11
User_46,Track_714,8
User_44,Track_509,3
User_105,Track_52,8
User_106,Track_433,17
User_61,Track_494,5
User_193,Track_426,14
User_27,Track_276,41
User_54,Track_543,1
User_136,Track_297,3
User_193,Track_147,15
User_39,Track_631,31
User_72,Track_427,7
User_186,Track_326,31
User_99,Track_309,27
User_18,Track_259,33
User_118,Track_394,5
User_114,Track_79,8
User_107,Track_306,1
User_14,Track_12,5
User_168,Track_623,17
User_94,Track_216,23
User_112,Track_173,20
User_104,Track_568,7
User_196,Track_348,32
User_62,Track_240,7
User_168,Track_753,5
User_174,Track_717,9
User_137,Track_782,18
User_74,Track_307,9
User_49,Track_394,1
User_174,Track_324,18
User_195,Track_133,13
User_196,Track_398,10
User_23,Track_71,4
User_37,Track_279,26
User_43,Track_446,9
User_108,Track_433,18
User_14,Track_184,8
User_34,Track_746,8
User_71,Track_354,1
User_136,Track_223,27
User_118,Track_53,23
User_164,Track_294,14
User_158,Track_39,5
User_152,Track_712,12
User_123,Track_659,16
User_131,Track_277,6
User_11,Track_371,11
User_121,Track_224,12
User_178,Track_340,25
User_14,Track_169,7
User_131,Track_305,17
User_187,Track_577,16
User_109,Track_282,24
User_129,Track_104,1
User_17,Track_189,8
User_159,Track_43,13
User_30,Track_351,45
User_70,Track_419,9
User_151,Track_680,15
User_185,Track_303,27
User_127,Track_157,20
User_144,Track_121,9
User_123,Track_270,19
User_44,Track_237,17
User_122,Track_373,13
User_139,Track_374,4
User_34,Track_111,25
User_156,Track_109,7
User_193,Track_176,11
User_12,Track_201,34
User_117,Track_192,15
User_104,Track_123,26
User_168,Track_723,1
User_101,Track_117,14
User_98,Track_249,4
User_169,Track_98,1
User_146,Track_761,23
User_38,Track_623,10
User_141,Track_567,6
User_185,Track_282,13
User_56,Track_187,8
User_166,Track_255,6
User_198,Track_587,23
User_173,Track_739,9
User_101,Track_491,8
User_140,Track_22,4
User_34,Track_694,11
User_31,Track_761,18
User_137,Track_363,2
User_29,Track_529,23
User_130,Track_225,7
User_6,Track_326,38
User_178,Track_461,17
User_35,Track_29,5
User_86,Track_376,29
User_107,Track_288,8
User_57,Track_373,50
User_89,Track_102,14
User_95,Track_300,18
User_34,Track_106,8
User_9,Track_142,11
User_196,Track_290,17
User_110,Track_92,3
User_179,Track_50,4
User_39,Track_79,15
User_5,Track_460,22
User_139,Track_246,6
User_27,Track_407,13
User_45,Track_491,25
User_10,Track_273,6
User_69,Track_151,41
User_95,Track_295,12
User_48,Track_424,8
User_200,Track_341,14
User_38,Track_740,5
User_48,Track_582,7
User_184,Track_727,13
User_105,Track_331,3
User_92,Track_190,8
User_147,Track_344,11
User_79,Track_749,12
User_8,Track_687,23
User_90,Track_300,37
User_144,Track_678,13
User_23,Track_670,4
User_181,Track_425,15
User_156,Track_716,10
User_52,Track_71,14
User_139,Track_675,5
User_164,Track_185,19
User_50,Track_284,18
User_140,Track_270,22
User_124,Track_620,45
User_121,Track_293,22
User_160,Track_427,10
User_40,Track_525,1
User_186,Track_585,1
User_192,Track_698,9
User_49,Track_335,21
User_118,Track_249,19
User_83,Track_299,3
User_56,Track_351,23
User_172,Track_499,21
User_191,Track_740,8
User_178,Track_3,3
User_146,Track_208,17
User_46,Track_435,2
User_103,Track_441,11
User_77,Track_257,22
User_85,Track_87,2
User_56,Track_247,9
User_38,Track_742,16
User_147,Track_406,7
User_199,Track_442,23
User_146,Track_53,15
User_178,Track_705,13
User_182,Track_125,25
User_103,Track_694,9
User_71,Track_118,7
User_177,Track_344,9
User_44,Track_61,4
User_114,Track_799,7
User_164,Track_222,15
User_146,Track_257,10
User_5,Track_384,38
User_190,Track_253,30
User_80,Track_566,4
User_118,Track_192,11
User_42,Track_312,3
User_112,Track_185,27
User_117,Track_344,4
User_55,Track_445,1
User_189,Track_29,18
User_186,Track_109,10
User_24,Track_734,9
User_74,Track_403,5
User_131,Track_94,26
User_121,Track_491,20
User_89,Track_532,7
User_182,Track_167,56
User_43,Track_237,18
User_196,Track_334,34
User_86,Track_351,12
User_51,Track_176,4
User_10,Track_726,1
User_76,Track_74,5
User_67,Track_746,21
User_48,Track_170,7
User_72,Track_734,23
User_142,Track_472,10
User_97,Track_533,10
User_103,Track_686,6
User_11,Track_298,41
User_135,Track_56,5
User_113,Track_159,19
User_5,Track_316,37
User_13,Track_113,8
User_106,Track_575,8
User_149,Track_556,4
User_197,Track_176,4
User_102,Track_52,23
User_194,Track_675,1
User_189,Track_588,16
User_130,Track_323,10
User_133,Track_14,14
User_102,Track_289,10
User_65,Track_245,14
User_6,Track_43,9
User_61,Track_51,15
User_55,Track_732,17
User_3,Track_707,9
User_143,Track_290,32
User_48,Track_102,11
User_172,Track_746,11
User_115,Track_392,5
User_190,Track_74,4
User_44,Track_257,12
User_194,Track_102,10
User_5,Track_75,24
User_71,Track_379,17
User_178,Track_641,5
User_143,Track_127,28
User_187,Track_152,4
User_141,Track_435,7
User_19,Track_165,20
User_139,Track_507,3
User_23,Track_55,15
User_24,Track_8,12
User_33,Track_426,19
User_81,Track_566,12
User_100,Track_270,16
User_85,Track_261,38
User_99,Track_244,14
User_67,Track_618,28
User_171,Track_71,10
User_153,Track_210,22
User_141,Track_5,13
User_110,Track_693,16
User_6,Track_453,17
User_131,Track_155,11
User_30,Track_12,34
User_151,Track_195,17
User_57,Track_200,43
User_162,Track_199,45
User_36,Track_71,12
User_56,Track_585,2
User_161,Track_518,1
User_44,Track_324,5
User_102,Track_325,12
User_113,Track_299,16
User_25,Track_705,16
User_85,Track_374,5
User_99,Track_361,36
User_53,Track_199,8
User_68,Track_75,21
User_21,Track_113,13
User_33,Track_207,8
User_38,Track_80,29
User_3,Track_300,46
User_46,Track_155,7
User_158,Track_102,21
User_46,Track_288,21
User_10,Track_628,19
User_52,Track_313,8
User_60,Track_111,31
User_178,Track_111,6
User_146,Track_204,21
User_55,Track_175,12
User_161,Track_226,4
User_103,Track_664,32
User_113,Track_122,4
User_149,Track_259,12
User_47,Track_104,18
User_79,Track_479,12
User_10,Track_160,17
User_196,Track_696,1
User_79,Track_399,12
User_142,Track_194,2
User_164,Track_746,5
User_24,Track_359,15
User_54,Track_240,2
User_50,Track_214,16
User_150,Track_96,24
User_150,Track_686,16
User_12,Track_638,18
User_54,Track_584,26
User_57,Track_64,7
User_99,Track_214,12
User_49,Track_424,10
User_55,Track_727,9
User_72,Track_396,9
User_196,Track_225,26
User_102,Track_118,8
User_83,Track_145,16
User_106,Track_58,5
User_129,Track_12,5
User_173,Track_742,2
User_140,Track_246,19
User_111,Track_337,31
User_5,Track_96,21
User_12,Track_705,15
User_72,Track_705,17
User_120,Track_482,10
User_113,Track_361,20
User_199,Track_321,44
User_69,Track_80,22
User_10,Track_444,10
User_105,Track_618,3
User_198,Track_291,19
User_108,Track_738,16
User_77,Track_656,12
User_84,Track_449,12
User_153,Track_715,1
User_165,Track_226,3
User_83,Track_621,27
User_57,Track_307,52
User_170,Track_133,9
User_129,Track_158,48
User_14,Track_223,7
User_95,Track_335,6
User_38,Track_492,4
User_102,Track_633,4
User_79,Track_282,50
User_73,Track_736,8
User_120,Track_116,3
User_190,Track_699,3
User_184,Track_638,10
User_3,Track_751,6
User_98,Track_455,7
User_92,Track_621,24
User_158,Track_270,29
User_54,Track_397,19
User_34,Track_393,19
User_178,Track_351,15
User_95,Track_693,10
User_187,Track_102,3
User_11,Track_195,14
User_125,Track_441,22
User_169,Track_634,4
User_162,Track_762,12
User_48,Track_165,7
User_36,Track_67,5
User_99,Track_281,22
User_127,Track_126,13
User_80,Track_142,39
User_99,Track_74,27
User_92,Track_69,11
User_164,Track_701,19
User_190,Track_385,8
User_124,Track_257,19
User_90,Track_319,16
User_73,Track_133,4
User_91,Track_547,22
User_30,Track_50,7
User_170,Track_58,45
User_192,Track_429,6
User_56,Track_326,3
User_112,Track_379,17
User_76,Track_574,12
User_137,Track_799,16
User_141,Track_344,3
User_30,Track_75,23
User_170,Track_60,14
User_45,Track_366,15
User_58,Track_241,4
User_4,Track_399,21
User_109,Track_346,4
User_126,Track_279,58
User_64,Track_249,38
User_174,Track_381,20
User_135,Track_366,42
User_78,Track_762,25
User_119,Track_654,11
User_194,Track_190,16
User_88,Track_541,8
User_96,Track_176,11
User_155,Track_384,38
User_51,Track_633,2
User_9,Track_224,13
User_52,Track_427,14
User_7,Track_235,11
User_81,Track_220,8
User_155,Track_50,11
User_155,Track_74,26
User_77,Track_673,15
User_75,Track_225,14
User_3,Track_152,20
User_49,Track_686,11
User_183,Track_238,10
User_168,Track_462,11
User_147,Track_732,3
User_36,Track_378,6
User_186,Track_317,41
User_106,Track_478,16
User_21,Track_71,7
User_71,Track_297,7
User_42,Track_340,14
User_161,Track_485,16
User_119,Track_64,14
User_149,Track_158,36
User_167,Track_276,7
User_148,Track_636,23
User_37,Track_149,37
User_99,Track_249,39
User_177,Track_292,12
User_182,Track_356,33
User_158,Track_457,11
User_189,Track_366,6
User_32,Track_99,41
User_146,Track_197,19
User_111,Track_585,7
User_15,Track_382,15
User_160,Track_2,8
User_90,Track_753,10
User_146,Track_681,5
User_84,Track_117,10
User_137,Track_450,6
User_137,Track_193,14
User_140,Track_359,20
User_79,Track_23,15
User_33,Track_744,18
User_64,Track_737,17
User_43,Track_749,1
User_95,Track_467,13
User_62,Track_636,17
User_63,Track_627,9
User_59,Track_369,33
User_199,Track_146,22
User_84,Track_29,32
User_21,Track_645,13
User_60,Track_295,19
User_67,Track_216,24
User_162,Track_362,4
User_118,Track_660,15
User_160,Track_128,32
User_49,Track_705,5
User_69,Track_429,3
User_72,Track_497,3
User_186,Track_147,10
User_158,Track_481,9
User_163,Track_742,4
User_12,Track_154,48
User_121,Track_283,45
User_75,Track_81,30
User_117,Track_190,5
User_95,Track_249,13
User_106,Track_710,6
User_162,Track_159,1
User_125,Track_331,25
User_61,Track_679,17
User_172,Track_309,22
User_43,Track_60,18
User_98,Track_245,6
User_128,Track_701,25
User_21,Track_133,11
User_57,Track_155,19
User_15,Track_77,4
User_155,Track_319,19
User_152,Track_203,21
User_100,Track_296,14
User_49,Track_739,17
User_147,Track_5,15
User_92,Track_511,10
User_126,Track_44,30
User_196,Track_388,27
User_81,Track_561,1
User_81,Track_88,8
User_67,Track_85,25
User_179,Track_355,26
User_101,Track_385,15
User_95,Track_628,13
User_181,Track_9,39
User_63,Track_55,6
User_29,Track_741,10
User_77,Track_70,4
User_72,Track_169,13
User_99,Track_523,12
User_199,Track_66,1
User_161,Track_425,19
User_199,Track_339,3
User_198,Track_451,13
User_151,Track_59,4
User_33,Track_738,18
User_197,Track_498,20
User_173,Track_710,25
User_9,Track_693,9
User_75,Track_111,19
User_137,Track_637,7
User_89,Track_261,43
User_17,Track_379,17
User_74,Track_584,4
User_25,Track_89,29
User_83,Track_60,4
User_6,Track_680,46
User_88,Track_738,8
User_103,Track_712,9
User_12,Track_173,26
User_22,Track_98,11
User_78,Track_55,23
User_125,Track_176,10
User_101,Track_512,9
User_136,Track_89,28
User_5,Track_211,12
User_129,Track_402,10
User_24,Track_687,3
User_27,Track_86,17
User_116,Track_187,28
User_102,Track_389,10
User_144,Track_305,8
User_71,Track_371,18
User_54,Track_282,45
User_151,Track_353,18
User_57,Track_190,11
User_196,Track_77,6
User_102,Track_261,6
User_79,Track_712,9
User_171,Track_66,15
User_78,Track_41,35
User_150,Track_369,16
User_183,Track_737,3
User_116,Track_289,8
User_35,Track_205,12
User_138,Track_275,13
User_175,Track_569,15
User_143,Track_25,33
User_21,Track_119,21
User_115,Track_419,18
User_163,Track_721,12
User_101,Track_287,19
User_183,Track_430,8
User_156,Track_84,24
User_124,Track_542,10
User_9,Track_690,5
User_68,Track_571,1
User_149,Track_319,13
User_190,Track_259,32
User_166,Track_43,10
User_143,Track_551,2
User_137,Track_737,20
User_127,Track_337,1
User_124,Track_706,4
User_25,Track_259,18
User_115,Track_183,26
User_100,Track_442,9
User_165,Track_193,5
User_127,Track_166,15
User_118,Track_251,13
User_146,Track_28,34
User_72,Track_364,13
User_51,Track_585,2
User_99,Track_76,28
User_101,Track_322,34
User_170,Track_245,4
User_112,Track_80,16
User_58,Track_450,14
User_40,Track_202,5
User_69,Track_369,9
User_162,Track_344,20
User_160,Track_753,2
User_78,Track_136,15
User_102,Track_525,1
User_13,Track_41,15
User_116,Track_164,4
User_139,Track_261,28
User_111,Track_293,13
User_129,Track_52,6
User_168,Track_686,3
User_127,Track_71,8
User_27,Track_451,4
User_114,Track_441,4
User_48,Track_698,10
User_187,Track_759,7
User_108,Track_275,20
User_42,Track_339,14
User_158,Track_145,20
User_148,Track_598,19
User_23,Track_696,17
User_192,Track_381,19
User_124,Track_194,8
User_114,Track_585,2
User_2,Track_396,11
User_45,Track_107,22
User_49,Track_724,5
User_131,Track_585,10
User_28,Track_495,1
User_191,Track_137,15
User_159,Track_307,14
User_34,Track_265,9
