user_id,liked_song_title
User_109,Himal Pani
User_10,Pahilo Prem Ma
User_23,Mero Geet
User_127,Chhati Ko Dukh
User_65,Sagar Swar
User_184,Sapana Sapana
User_41,Chiso Sugandha
User_166,Joonko Sapana
User_193,Saanjha Ko Tara
User_150,Samjhana Sugandha
User_93,Mero Jivan Ko Maya
User_89,Timro Hridaya Ko Suseli
User_190,Timro Hridaya Ko Geet
User_62,Timro Muskurahat
User_83,Mantra Sparsha
User_79,Maya Ko Lahar
User_141,Timro Maya Ko Geet Ma
User_138,Jivan Ko Geet
User_66,Mero Prem Ko
User_21,Timro Dhoon
User_142,Pahad Ko Suseli
User_77,Dilko Geet
User_87,Maya Ko Suseli Ko
User_2,Timro Sapana
User_65,Pahadko Milan
User_58,Ma Prem Ma
User_140,Timro Hridaya Ko Geet
User_10,Dashain Aayo
User_83,Rimjhim Ujyaalo
User_30,Chiso Hawa Ma
User_97,Sagar Geet
User_153,Pari Rimjhim
User_171,Man Ko Dukha
User_128,Man Ko Aanshu Ko
User_120,Timro Saath Bina Ko
User_43,Surke Thaili Khai
User_40,Sundar Swar
User_142,Man Ko Lahar
User_68,Timro Chhaya Ko
User_20,Raatko Milan
User_32,Chiso Chiso Hawa
User_90,Timro Yaad Ma
User_17,Sapana Mann
User_75,Aankhama Sparsha
User_46,Mero Prem Ko
User_138,Raatko Aankha
User_88,Sundar Geet
User_1,Pahadko Aankha
User_79,Yeti Dherai Maya Dii
User_170,Pahadko Sapana
User_147,Phool Ko Dhoon
User_145,Chhaya Dil
User_177,Mero Desh Ko Geet
User_50,Sapana Raat
User_42,Timro Saath Ko Geet
User_83,Dilko Raat
User_91,Dashain Aayo
User_63,Sapana Aankha
User_94,Lahara Maya
User_27,Dherai Geet
User_78,Geet Ko Dhoon
User_36,Tadha Pani
User_151,Phool Ko Maya
User_185,Dilko Lahara
User_68,Pari Andhakar
User_45,Joonko Raat
User_62,Timro Muskurahat Ko
User_187,Pohor Saal
User_16,Mero Jivan
User_31,Himal Raat
User_179,Pari Andhakar
User_94,Chhaya Sapana
User_27,Phool Ko Sugandha
User_91,Zha Zhal Ko
User_195,Ganga Biraha
User_61,Naya Aankha
User_72,Jhilmil Geet
User_129,Phool Ko Dhoon
User_191,Sapana Aankha
User_83,Timro Muskan Ko Lahar
User_196,Jhilmil Ujyaalo
User_174,Eklai Basda
User_31,Sapana Mann
User_110,Sundar Swar
User_39,Dhunge Bagara Maya
User_146,Mero Jivan Ko
User_135,Pahadko Sapana
User_19,Timro Muskan 2
User_135,Pari Tara
User_84,Chiso Hawa
User_163,Timro Muskurahat Ko Geet
User_148,Samjhana Chhaya
User_128,Man Ko Aanshu
User_199,Maya Ko Jadoo Ma
User_78,Timro Muskurahat
User_60,Pahilo Maya Ko Dhoon
User_21,Andhakar Pani
User_20,Maya Ko Suseli Ko
User_124,Maya Ko Dhoon Ma
User_195,Samjhana Sugandha
User_12,Timro Lagi Jaan
User_138,Geet Ko Maya Ko
User_22,Timilai Samjhanda Ko
User_15,Timro Saath Ko Lahar
User_65,Timilai Samjhandai
User_4,Man Magan
User_193,Sundar Geet
User_111,Parelima Lukai Rakhana
User_70,Chiso Joon
User_53,Hridaya Ko Dhadkan
User_105,Timro Chhaya
User_158,Phoolko Aankha
User_161,Joonko Pal
User_198,Parelima Lukai Rakhana
User_53,Dilko Raat
User_34,Ritu Haru Ma Timi
User_177,Aankha Ko Dhoon Ko
User_19,Ma Prem Ma
User_6,Ujyaalo Pani
User_84,Pahilo Prem Ko Sapana
User_151,Mero Desh
User_118,Behuli
User_177,Dilko Muskan
User_20,Changaa Chait
User_123,Pahilo Prem Ko Sapana
User_21,Sagar Sparsha
User_168,Ujyaalo Katha
User_174,Geet Haru
User_82,Timro Chhaya
User_188,Maya Ko Jadoo
User_145,Himal Pani
User_121,Timro Muskan Ko Dhoon
User_75,Sundar Dhoon
User_119,Lahara Muskan
User_86,Phoolko Tara
User_133,Mero Pau Ma
User_13,Geet Ko Suseli
User_30,Timro Man Ko Dhoon
User_64,Phool Ko Lahar
User_13,Jun Tara Ma Timi
User_110,Naya Aankha
User_142,Naachideu
User_174,Mero Jivan
User_39,Joonko Sapana
User_120,Timro Saath Bina Ma
User_82,Ujyaalo Raat
User_162,Samjhana Saath
User_46,Dherai Swar
User_75,Ganga Dil
User_184,Aankha Ko Sapana
User_182,Bato Katha
User_108,Pahilo Prem
User_77,Timro Muskan Ko Lahar
User_134,Jhilmil Sapana
User_195,Raatko Sugandha
User_42,Pohor Saal
User_121,Aankha Ko Nani
User_158,Farki Farki
User_49,Sapana Geet
User_92,Basanta Geet
User_140,Timro Hridaya
User_151,Dashain Ko Geet
User_168,Dherai Jindagi
User_51,Mero Geet
User_31,Ujyaalo Sapana
User_79,Dilko Dil
User_91,Sapana Haru
User_175,Dherai Geet
User_178,Dashain Aayo
User_44,Basanta Geet
User_195,Timro Yaad Ma
User_30,Timro Lagi Geet
User_142,Desh Ko Dhadkan
User_21,Basanta Geet
User_7,Joonko Raat
User_57,Dilko Raat
User_69,Pari Pal
User_32,Dil Ko Geet Ko
User_22,Chhunumunu Chhunumunu
User_142,Chhaya
User_68,Ke Chha Ra Diu
User_5,Tadha Mann
User_145,Chiso Joon
User_131,Pahad Ko Lahar
User_181,Bishal Biraha
User_163,Timro Saath Ko Dhoon
User_21,Jhilmil Sapana
User_31,Ujyaalo Raat
User_49,Man Ko Pida Ko
User_104,Raatko Din
User_136,Maya Birani
User_20,Pahadko Sapana
User_189,Ganga Biraha
User_183,Jati Maya Laae Pani
User_198,Basanta Sapana
User_169,Timro Maya Le
User_124,Maya Ko Rimjhim
User_177,Aankha Ko Sapna Ko
User_165,Pahilo Prem Ma
User_98,Dherai Geet
User_64,Dil Ko Bato
User_92,Sundar Pani
User_185,Maya Ko Dori Le
User_23,Timro Lagi Maya Ko
User_125,Kusume Rumal
User_138,Bato Joon
User_196,Ujyaalo Swar
User_22,Chamak Chamak
User_165,Timro Sapana
User_151,Timro Muskan Ko Jadoo
User_79,Timro Saath Ko Geet Ma
User_138,Ma Roe Pani
User_124,Pahadko Rimjhim
User_71,Dil Ko Kura
User_122,Aankha Ko Sapna Ko
User_142,Choli Ramro Palpali Dhaka Ko
User_47,Yeti Dherai
User_130,Bishal Biraha
User_33,Timro Saath Bina Ma
User_20,Bishal Biraha
User_50,Sagar Ujyaalo
User_96,Dil Ko Safar
User_90,Ujyaalo Tara
User_65,Chiso Sugandha
User_94,Jivan Ko Safar
User_69,Gaun Ko Dhoon
User_79,Sapana Swar
User_65,Himal Biraha
User_57,Timro Saath Ma
User_35,Resham Firiri
User_193,Timro Saath Le
User_71,Timro Lagi Jaan
User_175,Timro Muskurahat Ko Dhoon
User_153,Timilai Samjhera
User_186,Himal Biraha
User_199,Samjhana Swar
User_30,Desh Ko Dhoon Ko
User_21,Pahilo Prem
User_74,Timro Sapana
User_161,Ke Chha Ra Diu
User_116,Samjhana Swar
User_173,Dherai Raat
User_55,Koshi Sapana
User_171,Pahadko Biraha
User_118,Samjhana Chhaya
User_126,Jhilmil Geet
User_38,Timro Muskan
User_61,Maya Pani
User_193,Jhilmil Chhaya
User_45,Maya Birani
User_141,Pahilo Prem
User_170,Jhilmil Pani
User_190,Timro Hridaya Ma
User_63,Timro Muskan Ko Suseli
User_170,Dil Ko Dhoon Ko
User_36,Sundar Andhakar
User_34,Ujyaalo Katha
User_46,Timro Muskan Ko Lahar
User_109,Timro Saath Ko Lahar
User_17,Mero Sapana
User_97,Timro Maya Ko
User_150,Timro Sapana
User_58,Timro Muskan
User_186,Phoolko Biraha
User_171,Timro Lagi Dil
User_87,Timro Muskan Ko Geet
User_121,Ujyaalo Geet
User_116,Timro Bato
User_121,Timro Muskan Ko Geet
User_47,Maya Ko Kahani Ma
User_25,Andhakar Sugandha
User_159,Chhati Ko Maya
User_155,Dil Ko Maya
User_31,Geet Ko Dhoon
User_104,Tadha Raat
User_41,Sundar Geet
User_35,Zha Zhal Ko
User_46,Dherai Geet
User_19,Jhilmil Tara
User_39,Lajjawati Jhar
User_40,Allare
User_195,Ujyaalo Swar
User_129,Phool Ko Sugandha
User_77,Himal Pani
User_163,Timro Sapana
User_103,Man Ko Suseli Ko
User_2,Dashain Ko Geet
User_133,Dil Ko Lahar
User_67,Dilko Lahara
User_176,Basanta Geet
User_198,Man Ko Kotha
User_191,Timro Lagi Maya
User_97,Saanjh Ko Joon Sangai
User_174,Timro Saath Bina Ko
User_112,Timilai Samjhi
User_38,Pahadko Sapana
User_151,Mero Raat
User_134,Timro Saath
User_145,Rimjhim Katha
User_171,Aankhama Sugandha
User_90,Himal Milan
User_117,Jivan Ko Dhoon Ko
User_112,Geet Ko Maya
User_33,Tadha Sansaar
User_38,Ujyaalo Swar
User_6,Timro Hridaya Le
User_123,Chhati Ko Geet
User_135,Chiso Andhakar
User_71,Eklai Basda
User_77,Timro Muskan Ko Dhoon
User_121,Haatma Yaad
User_196,Man Ko Suseli Ko
User_69,Pahad Ko Lahar
User_124,Aankha Ko Sapana
User_52,Chiso Hawa Ma
User_154,Man Ko Sapana
User_8,Sagar Ujyaalo
User_36,Aankhama Raat
User_89,Timro Mann
User_66,Koshi Din
User_141,Timro Lagi Jaan
User_180,Timro Saath Bina Ma
User_48,Phool Ko Lahar
User_74,Tadha Pani
User_24,Timilai Bhetne
User_40,Pahadko Sapana
User_129,Pari Pal
User_134,Maya Ko Baato
User_62,Ma Prem Ma
User_90,Tadha Raat
User_108,Pahadko Swar
User_131,Jhilmil Dhoon
User_37,Dherai Geet
User_168,Dherai Raat
User_77,Pahadko Pal
User_124,Maya Ko Duri
User_198,Timro Muskan Ko Jadoo
User_11,Dil Ko Kura
User_91,Tihar Aayo
User_78,Joonko Geet
User_122,Tadha Sapana
User_144,Sagar Tara
User_88,Mero Desh Ko Geet
User_49,Ujyaalo Swar
User_37,Timro Sapana
User_73,Sundar Geet
User_104,Man Ko Kotha
User_109,Timro Lagi Suseli
User_173,Chhati Ko Kura
User_61,Rimjhim Yaad
User_158,Joonko Aankha
User_185,Aankhama Raat
User_161,Chokho Maya
User_193,Timro Saath Ko Geet Ma
User_87,Sundar Raat
User_31,Ujyaalo Geet
User_148,Jivan Ko Sugandha
User_150,Pahad Ko Lahar
User_53,Haatma Andhakar
User_127,Koshi Aankha
User_66,Dilko Andhakar
User_16,Mero Jivan Ko Dhoon
User_119,Samjhana Sansaar
User_127,Himal Pani
User_199,Samjhana Geet
User_119,Raatko Din
User_12,Hridaya Ko Dhadkan
User_74,Sagar Dhoon
User_40,Lahana Le Jurayoki
User_112,Chiso Hawa Ma
User_170,Chiso Chiso Hawa
User_73,Sagar Ujyaalo
User_63,Allare
User_37,Sajhako Milan
User_84,Himal Andhakar
User_1,Kusume Rumal
User_70,Jivan Ko Sugandha
User_58,Lajjawati Jhar
User_155,Mero Pani
User_174,Timro Hridaya Ko Suseli
User_94,Basanta Ko Hawa
User_153,Raatko Milan
User_171,Maya Ko Suseli Ko
User_84,Basanta Raat
User_80,Ma Prem Ma
User_16,Timro Saath Ko Lahar Ma
User_38,Timro Muskurahat Ko Dhoon
User_3,Maya Ko Baat
User_49,Man Ko Aanshu Ko
User_123,Chiso Joon
User_11,Man Ko Dhoon Ma
User_85,Aankha Ko Nani
User_16,Lahara Maya
User_7,Basanta Katha
User_89,Dherai Raat
User_117,Simal Jindagi
User_100,Chhaya Dil
User_89,Sundar Aankha
User_47,Dashain Aayo
User_9,Hamro Geet
User_169,Chhunumunu Chhunumunu
User_21,Timro Maya Ko Geet Ma
User_178,Zha Zhal Ko
User_77,Timro Muskan Ko Geet
User_164,Pahadko Geet
User_78,Ujyaalo Sapana
User_23,Timro Muskan Ko Lahar
User_199,Changaa Chait
User_78,Pahadko Sapana
User_189,Bishal Sugandha
User_170,Timro Swar
User_137,Pari Andhakar
User_184,Raat Ko Sapana
User_117,Dherai Raat
User_104,Saanjha Ko Chhaya
User_179,Chiso Man
User_27,Oh Amira
User_88,Mero Desh
User_149,Joonko Swar
User_150,Gaun Ko Dhoon
User_188,Pahilo Prem Ma
User_145,Aankha Ko Nani
User_167,Rajamati Kumati
User_194,Tadha Swar
User_24,Pari Jindagi
User_113,Gaun Ko Suseli Ma
User_61,Samjhana Sugandha
User_197,Timro Muskan
User_155,Timro Sapana
User_98,Simal Jindagi
User_107,Timro Maya Ko Suseli
User_74,Surke Thaili Khai
User_133,Ujyaalo Swar
User_64,Ujyaalo Mann
User_18,Samjhana Chhaya
User_59,Aankha Ko Suseli
User_76,Haatma Yaad
User_147,Man Ko Kura Ma
User_80,Pahilo Prem Ko
User_27,Timro Chhaya Ma
User_18,Simal Milan
User_18,Sundar Raat
User_130,Timro Aankha
User_102,Ujyaalo Raat
User_162,Pahadko Aankha
User_83,Man Ko Pida Ko
User_75,Maya Din
User_151,Phool Ko Lahar
User_27,Man Magan
User_157,Desh Ko Geet Ko
User_170,Desh Ko Geet
User_53,Dilko Swar
User_64,Ganga Dil
User_23,Phool Ko Sugandha
User_128,Pari Andhakar
User_62,Ke Chha Ra Diu
User_12,Eklo Milan
User_176,Timro Lagi
User_147,Phool Ko Geet
User_4,Zha Zhal Ko
User_13,Desh Ko Dhoon Ko
User_140,Timro Lagi Jaan
User_75,Sapana Sparsha
User_152,Ke Chha Ra Diu
User_56,Sapana Swar
User_100,Chhaya Swar
User_140,Dil Ko Kura
User_34,Ma Roe Pani
User_186,Sundar Andhakar
User_86,Tadha Sansaar
User_196,Timro Hridaya Ko Suseli
User_170,Himal Pani
User_129,Chhaya Mann
User_12,Pahadko Raat
User_151,Chiso Hawa
User_151,Timro Lagi Maya Ko
User_83,Saath Diu
User_187,Mero Jivan Ko Maya Ko
User_170,Jhilmil Dhoon
User_74,Timro Swar
User_195,Jhilmil Raat
User_88,Timro Maya Le
User_70,Chiso Man
User_171,Man Ko Dukh
User_27,Dherai Raat
User_45,Nacha Firiri
User_185,Sundar Sapana
User_190,Sundar Geet
User_89,Pahadko Sapana
User_184,Juneli Raat
User_49,Aankhama Sparsha
User_43,Timro Muskan
User_125,Timro Yaad Ko Geet
User_15,Timro Saath Ko Maya
User_59,Dherai Raat
User_116,Joonko Raat
User_12,Timro Hridaya Le
User_185,Sapana Sapana
User_8,Mantra Sparsha
User_171,Simal Maya
User_5,Man Ko Aanshu
User_177,Banai Khayo Dandhelo Le
User_108,Andhakar Bato
User_131,Joonko Bato
User_15,Gaun Ko Maya
User_71,Aankha Ko Sapana
User_3,Eklai Basda
User_115,Chhati Ko Maya
User_30,Mero Jivan Ko Maya Ko
User_37,Jindagi Rimjhim
User_123,Ujyaalo Sapana
User_180,Chiso Raat Ko Geet
User_126,Naya Chhaya
User_104,Saanjha Ko Maya
User_171,Maya Ko Jadoo Ko
User_90,Timro Muskan Ko Lahar
User_171,Rimjhim Ujyaalo
User_124,Maya Ko Duri Ma
User_30,Lolayeka Ti Thula
User_105,Timro Maya Ko Dhoon
User_3,Dil Ko Safar
User_104,Phool Ko Suseli
User_77,Timro Muskan Ko Suseli
User_131,Pahad Ko Dhoon
User_184,Timro Saath Ko Sapana
User_185,Simal Maya
User_26,Chhaya Dil
User_134,Man Ko Dukh
User_118,Jhilmil Lahara
User_188,Timro Saath
User_78,Haatma Raat
User_121,Behuli
User_142,Man Ko Maya Ko
User_168,Rimjhim Lahara
User_172,Maya Ko Chhaya
User_150,Gaun Ko Maya
User_123,Timro Saath Bina
User_74,Sundar Andhakar
User_15,Jhilmil Raat
User_14,Timilai Samjhanda Ko
User_149,Pahilo Nazarma
User_199,Gaun Ko Chhoro
User_76,Koshi Sapana
User_4,Oh Amira
User_92,Pahilo Maya Ko
User_137,Banai Khayo Dandhelo Le
User_120,Timro Man Ko Dhoon
User_70,Joonko Pal
User_129,Pahilo Prem
User_67,Ganga Raat
User_51,Joonko Geet
User_61,Pahadko Geet
User_116,Joonko Sapana
User_157,Timro Pal
User_125,Chhunumunu Chhunumunu
User_192,Mero Geet
User_55,Mero Sugandha
User_196,Man Ko Aanshu Ko
User_60,Samjhana Sapana
User_191,Timro Lagi Suseli
User_156,Dilko Sapana
User_6,Basanta Mann
User_62,Timilai Bhetne
User_81,Maya Ko Geet
User_67,Jhilmil Muskan
User_25,Ujyaalo Geet
User_84,Timro Saath Bina Ma
User_129,Tadha Geet
User_18,Sagar Swar
User_156,Pahadko Geet
User_17,Sajhako Geet
User_156,Chhaya Sapana
User_174,Pahilo Bhet
User_5,Sundar Sapana
User_142,Paan Ko Pat
User_193,Sundar Tara
User_179,Jivan Ko Geet Ko
User_88,Man Ko Pida Ko
User_199,Pahad Ko Suseli
User_136,Saanjha Ko Tara
User_77,Andhakar Sugandha
User_108,Maya Ko Kahani
User_71,Samjhana Sugandha
User_32,Lajjawati Jhar
User_50,Dherai Sugandha
User_65,Hip Hop Ko Duniya
User_93,Mero Maya Timilai
User_147,Phool Ko Maya
User_25,Pari Swar
User_78,Timro Muskan
User_84,Timro Lagi Geet
User_159,Chhaya Mann
User_165,Bato Din
User_42,Ujyaalo Tara
User_18,Kusume Rumal
User_168,Eh Kaanchha Malai Soon Ko Tara
User_122,Pahilo Maya Ko Dhoon
User_129,Chhaya
User_182,Farki Farki
User_54,Desh Ko Geet
User_106,Ma Prem Ma
User_151,Mero Desh Ko Suseli
User_75,K Yo Maya Ho
User_88,Timro Muskan Ko Lagi
User_124,Eklai Basda
User_70,Phool Ko Dhoon
User_27,Timro Pal
User_196,Ritu Haru Ma Timi
User_53,Jindagi Rimjhim
User_109,Mero Jivan Ko Geet
User_195,Jhilmil Ujyaalo
User_15,Dherai Jindagi
User_4,Basanta Sapana
User_169,Aankha Ko Geet
User_123,Chhaya Sapana
User_135,Jhilmil Sansaar
User_29,Pahilo Nazarma
User_48,Ujyaalo Tara
User_48,Timro Dil
User_73,Saanjha Ko Geet
User_170,Maya Ko Dori Le
User_55,Timro Maya Ko Geet
User_57,Dilko Swar
User_62,Dilko Tara
User_117,Ke Chha Ra Diu
User_193,Timro Muskan Ma
User_179,Timro Man Ko Dhoon
User_14,Sundar Swar
User_110,Bishal Mann
User_79,Sapana Haru
User_31,Sapana Sapana
User_199,Mero Sapana
User_135,Timro Raat
User_47,Maya Ko Baato Ma
User_162,Basanta Geet
User_191,Mero Jivan Ko Sapana
User_72,Phool Ko Rang
User_35,Naya Sparsha
User_16,Sapana Geet
User_52,Himal Biraha
User_38,Chhaya Geet
User_67,Naya Aankha
User_173,Man Ko Pida
User_24,Timro Swar
User_83,Resham Firiri
User_23,Timro Lagi Geet
User_82,Timro Lagi Maya
User_98,Jivan Ko Chhaya
User_68,Timro Man Ko Kotha
User_127,Maya Birani
User_107,Phool Ko Lahar
User_127,Phool Ko Geet
User_156,Sasurali Ma
User_93,Saanjha Ko Maya
User_38,Raatko Aankha
User_149,Pahadko Katha
User_191,Timro Lagi Maya Ko
User_134,Sundar Geet
User_65,Jun Tara Ma Timi
User_176,Saanjha Ko Geet
User_14,Resham Firiri
User_86,Sundar Swar
User_64,Sapana Sparsha
User_107,Jati Maya Laae Pani
User_133,Jhilmil Raat
User_30,Chiso Hawa
User_20,Dherai Raat
User_3,Maya Ko Sansar Ma
User_188,Chhaya Geet
User_127,Timro Muskan Ko Jadoo
User_68,Pari Jindagi
User_113,Gaun Ko Chhoro
User_129,Chiso Andhakar
User_110,Eklo Sapana
User_165,Joonko Geet
User_133,Timro Muskan Ko Lagi
User_146,Chhaya Bato
User_103,Man Ko Bhaw
User_122,Man Ko Dhoon Ma
User_87,Timro Lagi Dil
User_134,Man Ko Sapana
User_59,Mero Jivan Ko Dhoon
User_37,Eh Kaanchha Malai Soon Ko Tara
User_103,Timro Muskan Ko Geet
User_68,Maya Ko Dori Le
User_87,Timro Muskan Le
User_148,Aankhama Ujyaalo
User_165,Eh Kaanchha Malai Soon Ko Tara
User_128,Mantra Sparsha
User_9,K Yo Maya Ho
User_137,Dil Ko Geet Ma
User_151,Rajamati Kumati
User_40,Timro Raat
User_100,Pahadko Sapana
User_63,Maya Ko Jadoo Ma
User_186,Phoolko Aankha
User_5,Timro Muskan Ko Jadoo
User_151,Mantra Sparsha
User_191,Timro Maya Ko Geet
User_189,Phool Lai Sodhei
User_193,Maya Ko Sapna
User_150,Timro Raat
User_145,Phool Lai Sodhei
User_10,Timro Bina
User_69,Jhilmil Geet
User_63,Dherai Sugandha
User_115,Andhakar Mann
User_126,Mero Pani
User_104,Timro Saath Bina Ko
User_143,Desh Ko Geet
User_100,Jhilmil Dhoon
User_144,Ujyaalo Bato
User_49,Man Ko Suseli Ko
User_14,Jhilmil Dhoon
User_129,Rimjhim Sapana
User_33,Pahilo Prem
User_108,Timro Chhaya
User_109,Timro Lagi Geet
User_186,Ujyaalo Pani
User_166,Timro Muskan Ko Geet
User_186,Timro Saath Ko Geet
User_173,Dherai Geet
User_113,Sundar Joon
User_129,Maya
User_50,Maya Ujyaalo
User_21,Jhilmil Chhaya
User_94,Maya Pani
User_2,Dilko Geet
User_20,Dashain Ko Geet
User_162,Samjhana Milan
User_135,Ujyaalo Sapana
User_140,Himal Saath
User_9,Timro Maya Le
User_111,Chhati Ko Dukh
User_46,Sagar Joon
User_128,Pahilo Prem
User_136,Mero Prem Ko
User_15,Gaun Ko Dhoon
User_50,Dilko Geet
User_10,Phul Butte Sari
User_129,Basanta Ko Hawa
User_124,Maya Ko Duri Ko
User_184,Raat Ko Tara
User_59,Saanjh Ko Joon Sangai
User_122,Pari Pal
User_60,Pahilo Prem Ko
User_42,Timro Saath Liyera
User_30,Lahana Le Jurayoki
User_64,Maya Ko Lahar Ma
User_86,Sundar Raat
User_106,Maya Ko Sansar Ma
User_187,Mero Jivan Ko Geet
User_69,Sapana Raat
User_128,Maya Ko Sapana
User_12,Raat Ko Tara
User_184,Saanjha Ko Lahar
User_56,Timro Muskurahat Ko Dhoon
User_96,Man Ko Dukh
User_138,Maya Ko Lahar Ko
User_188,Man Ko Sapana
User_17,Joonko Pani
User_195,Timro Yaad Ko Geet
User_95,Timro Man Ko Kotha
User_53,Lahara Pani
User_126,Sundar Jindagi
User_153,Maya Ko Kahani
User_178,Joonko Chhaya
User_186,Sapana Mann
User_141,Timro Muskan Ko Maya
User_28,Gojima Daam Chaina
User_61,Timro Hridaya Ma
User_180,Chhunumunu Chhunumunu
User_106,Raat Ko Sapana
User_84,Ke Chha Ra Diu
User_175,Chiso Dhoon
User_159,Timro Muskan Ko Lahar
User_163,Phool Ko Suseli
User_187,Aankha Ko Nani
User_12,Timro Hridaya
User_45,Timro Muskurahat Ko Geet
User_142,Pahad Ko Lahar
User_187,Mantra Sparsha
User_142,Mero Pani
User_188,Geet Ko Lahar
User_198,Timro Saath Bina
User_12,Mero Jivan Ko Geet
User_199,Ujyaalo Mann
User_161,Gaajalu Ti Thula Thula Aakha
User_126,Andhakar Lahara
User_185,Mero Swar
User_88,Jhilmil Raat
User_106,Timro Saath Ko Sapana
User_184,Timro Saath
User_49,Sapana Raat
User_23,Mero Prem Ko Dhoon
User_108,Maya Ko Sansar Ma
User_185,Timilai Samjhanda Ma
User_71,Maya Ko Rimjhim
User_22,Surke Thaili Khai
User_133,Phoolko Dil
User_86,Sajhako Geet
User_92,Lahara Maya
User_145,Timro Lagi Geet Ko
User_161,Pahilo Nazarma
User_147,Man Ko Aanshu
User_157,Aankha Ko Lahar
User_80,Tadha Sansaar
User_124,Timro Sapana
User_153,Lahana Le Jurayoki
User_86,Sagar Maya
User_126,Tadha Maya
User_51,Mero Raat
User_130,Raatko Din
User_163,Sundar Sapana
User_4,Joonko Chhaya
User_63,Aankhama Ujyaalo
User_52,Chiso Hawa
User_83,Man Ko Aanshu Ko
User_43,Kutu Ma Kutu
User_92,Pahadko Sapana
User_97,Sapana Geet
User_132,Chokho Maya
User_184,Pahilo Nazarma
User_41,Naya Aankha
User_160,Dil Ko Dhoon Ko
User_179,Sagar Geet
User_2,Dashain Aayo
User_149,Samjhana Sparsha
User_108,Chhunumunu Chhunumunu
User_171,Desh Ko Geet
User_199,Jhilmil Muskan
User_60,Pari Muskan
User_181,Maya Ko Jadoo
User_97,Maya Ko Duri Ko
User_75,Sapana Sapana
User_5,Timro Muskan 3
User_183,Samjhana Raat
User_85,K Yo Maya Ho
User_88,Haatma Dil
User_145,Timro Muskurahat Ko
User_136,Saath Diu
User_90,Samjhana Sapana
User_178,Phool Ko Sugandha
User_25,Saanjh Ko Joon Sangai
User_107,Pahadko Raat
User_171,Maya Ko Lahar Ko
User_39,Pahad Ko Dhoon
User_200,Dilko Geet
User_48,Pahilo Prem Ko
User_197,Jivan Ko Safar Ma
User_3,Timro Saath Bina Ko
User_66,Naya Aankha
User_145,Ganga Dil
User_61,Hridaya Ko Dhadkan
User_26,Dil Ko Sapana Ma
User_132,Maya Ko Chhaya
User_36,Maya Ko Suseli Ko
User_92,Pahilo Maya Ko Geet
User_42,Timro Chhaya
User_145,Chiso Andhakar
User_90,Sundar Geet
User_40,Dherai Raat
User_44,Mero Jivan Ko Lahar
User_131,Basanta Raat
User_180,Naya Sparsha
User_167,Jhilmil Raat
User_189,Aankha Ko Maya
User_118,Phoolko Aankha
User_35,Maya Ko Dori Le
User_149,Timro Muskan Ko Geet
User_130,Lajjawati Jhar
User_92,Basanta Raat
User_174,Timro Man Ko Dhoon
User_55,Timro Maya Ko Suseli
User_129,Tadha Swar
User_127,Timro Saath Ko Geet
User_192,Timro Lagi Suseli
User_63,Sundar Joon
User_47,Samjhana Mann
User_200,Sapana Raat
User_155,Dherai Mann
User_167,Timro Saath Ko Geet Ma
User_15,Jhilmil Chhaya
User_199,Mathi Mathi Sailunge Ma
User_39,Jivan Ko Safar
User_90,Phool Ko Suseli
User_167,Banai Khayo Dandhelo Le
User_23,Basanta Ko Hawa
User_54,Desh Ko Dhoon Ko
User_113,Mero Sapana
User_200,Euta Manchhe Ko
User_162,Joonko Milan
User_162,Chiso Maya
User_136,Lajjawati Jhar
User_98,Sagar Joon
User_123,Pahad Ko Dhoon
User_145,Raatko Sugandha
User_157,Desh Ko Dhoon Ko
User_22,Ritu
User_23,Dherai Sugandha
User_44,Ujyaalo Pani
User_133,Rajamati Kumati
User_17,Timro Geet
User_55,Pari Aankha
User_142,Gaun Ko Thito
User_186,Ujyaalo Sapana
User_140,Jindagi Sapana
User_51,Tadha Geet
User_107,Andhakar Pani
User_171,Timro Man Ko Kotha
User_161,Basanta Raat
User_154,Jindagima Jitai Chhaina
User_200,Mero Jivan Ko Lahar
User_115,Chhati Ko Dukh
User_113,Timilai Samjhera Ko
User_109,Mero Jivan Ko Maya Ko
User_128,Maya Ko Geet
User_89,Sundar Geet
User_159,Parelima Lukai Rakhana
User_2,Chhati Ko Kura
User_172,Tadha Raat
User_141,Timro Muskan
User_31,Jivan Ko Lahar Ko
User_113,Rimjhim Saath
User_38,Maya Pani
User_25,Pari Pal
User_75,Hip Hop Ko Duniya
User_90,Samjhana Sansaar
User_196,Chot Ke Ho Byatha Ke Ho
User_58,Timro Chhaya Ma
User_58,Jivan Ko Safar
User_83,Dherai Swar
User_152,Ritu
User_190,Joonko Geet
User_199,Mero Raat
User_147,Euta Manchhe Ko
User_109,Geet Ko Maya
User_180,Mantra Sparsha
User_197,Timro Muskurahat Ko Geet
User_190,Hridaya Ko Dhadkan
User_112,Maya Ko Duniya
User_102,Ujyaalo Geet
User_167,Timro Muskan Ko Jadoo
User_187,Aankha Ko Dhoon Ko
User_90,Dherai Swar
User_48,Sajhako Pani
User_160,Raatko Aankha
User_48,Man Ko Kura
User_42,Pahilo Maya Ko Dhoon
User_49,Mantra Yaad
User_63,Sagar Din
User_62,Sapana Raat
User_52,Pahilo Prem
User_146,Mero Jivan Ko Suseli
User_2,Keshari
User_163,Timile Reteu Manko Tar
